scenario_id,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,portfolio_loss
15,0.004093361974440117,0.0027139559275243005,-0.0012382413777710707,0.0030709015267962724,0.001494517358763763,-0.0007046893522499727,-0.005399166938684037,0.0006350825152931546,-0.000583215204264066
16,-0.0016742852040598406,-0.007353033073750604,0.01009464066647657,0.0028207000908604227,-0.0034517517130276155,-0.0011703961103960315,-0.0031760659718312635,-0.009211332703740393,0.0016401905024335944
17,0.001456732035502845,0.0035837655286930633,0.006934388173380148,0.004013796369334941,0.0021367453672743275,-0.0014514582633645588,-0.0008722914638500754,-0.005566927369745685,-0.0012793437971531257
18,0.009993927943032579,0.0008563421554388349,-0.010482255174779246,-0.002332900677540642,0.008710841769015246,-0.0018717962906282318,0.0009766180266014774,0.0027359746328634357,-0.0010733440480004315
19,0.0030485897987282892,0.00639247863972431,-0.004325456974452552,0.0021652626508625547,0.00047391075666251316,-0.012182555289936961,0.0011521627071253808,0.0020207056525960937,0.00015686275733629634
20,-0.0032257349902452765,0.0005889845986027232,0.00607612011740973,0.010015328392433494,-0.001965946555311157,-0.00533461961462254,0.006314362247425468,0.007503245026135133,-0.0024964674027284466
21,0.0026323204843696395,-0.006144095324252089,-0.01053025086677396,0.0008437978150074062,0.01301100402970727,0.003976831669341002,0.0016628872280592191,0.0017919791249394086,-0.0009055592700497367
22,-0.011687827005567952,0.0027429913102152512,-0.0009774846085359547,-0.010673020851045541,0.0030668641890329138,0.0028205880896533886,-0.004098008797598118,-0.002516749918444166,0.0026653309490362724
23,0.0064539244566801475,-0.011142902060304284,-0.001023590777140163,-0.003988496840509542,0.001502247343749278,-0.011152138502216385,0.006531269843131409,0.0025664680853856956,0.0012816523064029806
24,-0.003966252575244843,0.002584423466364728,0.009190489271015265,0.005519898699810989,-0.0015537105381187002,0.010203174805915791,0.0004167730504295564,0.004123972504331882,-0.0033148460855630837
25,-0.0019112395232705952,-0.005851282036078601,0.002767858947696563,-0.00328047086822873,0.002689630660650001,0.00761222720904693,0.0036609834575160897,0.0033367963817719903,-0.0011280630286379556
26,0.009598860747117119,-0.004235719073893959,-0.0026502756367443735,0.006630836647839861,0.00356831511091071,-0.004247584558165046,-0.0020132076642102362,0.0024144977944180884,-0.0011332154209090204
27,0.009015164306233886,-0.0050009764590217935,-0.005377235495024502,-0.0026438383983236795,-0.009344002733930871,0.006328764455979917,0.0050457689958227974,-0.0025203628432816406,0.0005620897714432357
28,0.003186390536218211,0.006457534052967725,-0.005827239986798263,-0.00800831533457995,0.010540021821230964,-0.0005887734286084668,0.0009180469913553637,-0.00692873512197105,3.138380877318336e-05
29,-0.011010001902039348,0.007544262868493436,-0.008392938775443603,-0.0011198126901730138,-0.003069970785003793,0.003399824159156382,-0.010759316544356894,-0.0006609383231683443,0.003008611499066897
30,0.010955349037486095,-0.0004748109138975123,0.008657150969470385,0.007649701516038888,-0.0027534454972939814,0.003956496124598684,-0.000672297276297101,-0.002599654736632309,-0.0030898111529341437
31,0.0014822803346774527,0.003125703511229926,0.005093175048841784,-0.003632046117971528,0.0030258847969177882,0.006522052713694231,-0.002652355412868306,-0.0008089657522413539,-0.0015194661402849992
32,-0.008537442629916755,0.0029921712247517438,-0.01575343569650266,-0.00332891639929906,0.0022150945345211556,-0.0025135648591186246,-0.007478849665917807,0.003538634844986439,0.0036082885808119466
33,0.003884682059754123,-0.005069279627241408,0.00844727660661565,0.00904476258420598,-0.005691570890123274,-0.003713462503517848,0.012280948921739674,0.00771476295418851,-0.0033622650132026756
34,0.0025373168182300982,-0.00870913945972086,0.013553538193489935,0.0002932899673258306,0.0029006425126634067,0.00013625477073337468,-0.0014803914964691435,-0.007838603749953092,-0.0001741134445374438
35,-0.010375545174145857,-0.01140734211073846,0.011183065793078963,-0.004317087263762184,-0.008571640319411097,0.005494032010158396,0.006938921198758077,-0.0010133151669680669,0.0015086138791287787
36,0.011941767205936088,-0.010888476057014904,-0.006422921660738707,0.004645749321454951,0.0031052120991169095,-0.01203293065946688,-0.004782065109363907,0.004019416901127552,0.0013017809948686117
37,-0.004592202060261771,0.0010565600133615458,0.0025038437311402633,-0.005653671152952464,-0.005611976301902255,-0.005311062447761102,3.7742575228408423e-06,0.0015600224357145084,0.0020055889406423045
38,-0.005038222851022527,0.0011487911772169233,0.003821076556619378,-0.0006995389801579084,-0.0014378857076041023,-0.0067308708480951765,0.004498242667802507,0.0024685135586658595,0.00024623680332188085
39,-0.0024738917337819846,-0.0048623744351014575,-0.004073938324807728,-0.0058389054334613884,-0.005911725000409202,-0.004043319608425819,-0.0055547579087731214,-0.0013958186611449938,0.004269341388238212
40,0.011529549446213302,0.0029590445488453915,-0.021046327731244298,-0.0010616744922594854,0.014194169550483023,-3.787075806760409e-05,-0.012163243315720733,0.008372320885336572,-0.0003432460166982712
41,-0.00437130956985997,-0.010533571788487994,0.018467914657599088,-0.0012269590475471781,-0.010032831311862075,0.002406694525209133,-0.00488356790304229,-0.003370739686691588,0.0016930462655853594
42,-0.0027780579502465572,-0.0016013414078974828,-0.006616522712244796,-0.0007730685333278623,0.002878475608629036,-0.004290295879894843,-0.014578274153306588,-0.005399726395816399,0.004144851428013186
43,-0.0021181199639369055,0.0010082402241571092,-0.002564108770902525,0.000722818055443808,0.004971354843723473,-0.003643622767138805,-0.0027782687505228153,-0.0026381821376046913,0.0008799861583476691
44,-0.006724225347676153,0.002342258857211941,0.0072389929175163265,0.005626003808446759,0.0015262790930068498,0.0015223761967260102,-0.009686966198619546,-0.00021692522743489012,-0.0002034742623971621
45,0.004475708882526597,0.0019042824059070592,-0.0011091724866957552,-0.0005591731134410201,0.0068592937567845845,-0.004971462569838288,0.004807348088704777,0.010524533687058489,-0.0027414198313758056
46,0.0020738947659598556,-0.005464188291434963,0.007997017501378132,-0.00013840144429460937,0.0012521502682228517,-0.006104988348901524,-0.0007707732738752212,-0.003086509260972474,0.000530224760489744
47,0.009472061174277565,0.01015231736598091,-0.020364166511017183,-0.008687664680976355,0.015119636800289151,-0.005799685350420566,0.0014821742358525356,0.011324959741650844,-0.0015874540969546122
48,0.0038227091667211452,0.007213432605267079,-0.0014341600810358743,-0.000289994242787764,0.00464521613073363,-0.0021824643035127916,-0.0054827867923284415,-0.003537044486029535,-0.00034436349962843106
49,-0.007056320790451619,0.009918446433409845,-0.010807970397574378,0.004466478196612337,0.008036127024104705,0.008618315459395887,-0.0038113959911805486,0.0007801635993782581,-0.001267980441711811
50,0.006810821691637032,-0.008375196352915946,0.0059134967024561825,0.000921167711170114,-0.006746570280588912,-0.006566849616964208,0.006756287855184443,0.0031477939764041627,-0.00023261896079785867
51,-0.0006577976674227318,-0.007654071119878217,-0.0065143342463370515,0.001379270210963654,-0.0023769162725786616,-0.0033039167023688177,-0.008889993755893,0.005285551626242891,0.0028415259909089917
52,-0.00346642490661096,-0.006123051074422876,0.004584242527172948,0.010209465813507452,-0.007739052341418162,0.005619659229020607,0.009173009924699948,-0.0035964056397167097,-0.001082680441529031
53,0.004849663215690798,0.0024505744212889946,-0.010603240400582189,-0.004851586260825449,0.0021029549612457234,0.005448394253578556,-0.004760217339159665,0.0012356700745924363,0.0005159733842713494
54,0.0020283835882794286,0.005553827219704755,-0.001393948868065059,0.012351075555925626,0.004011545669681388,8.444415137372251e-05,0.0008007767411727948,0.0031322471951946633,-0.003321043906658415
55,-0.005012040753356567,-0.006267980960000139,0.00449716278415752,-0.004538921758484395,-0.00611249554809783,-0.0012802988024945003,0.0006887549990581632,0.0013278822055784747,0.002087242229204909
56,0.00041130664406493773,-0.0004716402215686375,0.0019964606823673217,-0.006448558720283303,0.0035632303369357364,-0.016832508518146414,0.0093297015943492,-0.0008752882433299402,0.0011659120557013874
57,0.0022195296051587894,0.0051484136375507,-0.011772821366041653,-0.0005537875653807259,0.003349361061792475,0.0004436855885919717,-0.006840156553170613,0.0087204042077375,-8.932857702980551e-05
58,-0.0014807382393710934,0.004797452558252622,-0.00763043650291187,-0.00650321160633917,0.0010958542258263876,-0.005540506501434161,-0.005498237318657196,0.0036365665637875383,0.002140407102605868
59,0.0024909716898299976,-0.0002208090503687133,-0.001962134187153414,2.1434475228525665e-06,-0.0024405011130732724,-0.007420192511956842,-0.009392656248720443,0.0019451673691040822,0.0021247513256019692
60,0.01307831850724098,0.005922342877964868,-0.01893523487107504,0.0011450811669514165,0.00684921864913171,0.00017496196595975875,0.004798898704646467,0.00883596074369069,-0.0027336934680638565
61,0.00798821240732207,0.0010824151315646131,-0.008676537577068103,-0.0017728789177525396,0.008154083320061598,-9.339256198490694e-05,-0.00196676370734072,0.0043144565209862745,-0.0011286993269735356
62,0.005920860637573111,0.013324118977078596,-0.011705375055604948,0.0028031311726393338,0.00046543979327950177,-0.0013052816215623534,0.00040065368962596565,0.010739294046162648,-0.002580355204898982
63,0.002408267474197671,0.009103795531675915,0.0051207269040596205,-0.0008448727159651554,0.008670704444480495,0.0075386676461651125,-0.003759561575372708,0.003640180559986248,-0.0039847385336534
64,-0.009052260494101393,-0.0040267063060088785,-0.011224549154325927,-0.0016514626158809448,0.007667597611969959,-0.007761789258113547,-0.00911827411431479,-0.004759364599117757,0.00499085111623666
65,-0.006409896299376598,-5.9651443136299765e-06,0.003801845932027674,-0.0009564647879339519,0.006122792994826512,0.0045648727226366035,0.0005649216126548773,-0.0018702138356906915,-0.0007264866493538494
66,-0.001071890260555222,-0.011007195769762466,0.016929889932311253,0.011508889863526012,-0.011578476084669208,-0.0051843364939298696,0.007134808333814271,-0.006059364696617834,-8.404060301461704e-05
67,0.003144054289180038,-0.006372182789121777,0.011233607142710544,0.009968107594256643,0.003599512338990085,-0.002648839995146474,0.006362266065465512,-0.0015333012523819525,-0.002969152924244077
68,-0.005142554775696546,-0.006589860345395916,-0.00666674977234254,0.005656438368527357,0.009610499497970729,0.003990302415178145,-0.004976567689602952,-0.010359150230362952,0.0018097053164655844
69,-0.005132737988267558,-0.00525933999940865,0.005537605347067569,-0.0038938691367348104,0.0007027085804665804,-0.002818106998536877,6.709350650552486e-05,0.002054020982594664,0.0010928282132891946
70,0.002274583893215069,0.004151943419631467,-0.0026621992859992864,0.005128801008001822,-0.009535441962248502,-0.0016481777589555636,-0.003437833545037546,0.00011727680603104956,0.0007013809281701863
71,0.007327968299144178,-0.009037233111697178,0.002905717459138792,0.005013564008602925,-0.00021992177737724513,-0.004259330954679668,-0.0017684756431916298,-0.010292352549583146,0.0012912580337053714
72,0.009299002327875566,0.008206734622305228,-0.007867632811474805,-0.0013662102603091814,0.0033090784610291827,-0.0059370126542949275,-0.001032532785470826,0.007976326354173991,-0.0015734691567292785
73,-0.0035350583804894275,0.004025244268479423,0.012870745317444943,-0.00611368799490767,0.00017708600503823265,-0.003776496813392761,0.002742277182757483,-0.005674033126579141,-8.950955729388529e-05
74,0.0014757799853986197,0.010515620471348047,-0.011869083423111583,-4.8521479206416456e-05,-0.00285245950840519,0.002819133131034524,-0.014166071901948626,-0.00407749059842431,0.0022753866654143667
75,-0.00035739290868816247,0.008326905786416448,-0.0038059697377182834,-0.006708666297053028,-0.0010693807635645328,0.004641280540317401,-0.004248660334723443,0.0019301982651065662,0.00016146068123837928
76,0.0006271930988650549,0.006159826317253387,-0.002280802093305033,0.011249070060895096,-0.0007435760852983497,-0.004917615893306525,-0.0006303863186705923,0.001025481806614118,-0.001311148861630894
77,-0.010678815060616048,0.0021452404642557338,0.012709054685561317,-0.00699787453370199,-0.005308281508878032,0.006912808885516913,-0.008654595500128252,-0.0013322183334195511,0.0014005851126762388
78,0.0010865311840542035,-0.00632898985646313,0.004317671308838803,0.00416788590570151,-0.009586003065752326,0.004368130803689692,0.0035166249189526357,0.010027184119690878,-0.0014461294148390333
79,-0.009084374406966137,-0.0076299505353791715,0.004593610825747145,-0.0008165740738944921,0.006338721297129529,-0.0020566370316505464,0.0063915408246875355,0.0001554409072839259,0.00026352777413027654
80,-0.0020510469992787743,-0.010282744255635017,0.008880931825278436,0.0004199335654561428,-0.0030708741415251687,0.0013743760206914475,0.008894012374610648,0.007141183255292994,-0.0014132214556113385
81,-0.0021896604346503873,0.0031062183726367353,-0.015497842389502178,-0.006061055624634704,0.004831438031812872,0.006631712129038862,-0.0023159572939532324,0.001919249171618215,0.0011969872547042276
82,0.005728443885291786,-0.005351505476940124,-0.004002667262804572,-0.0006952605051076617,-0.00890911014114001,-0.008428840320109692,0.004330470054793551,0.009391122305820194,0.0009921684325245664
83,-0.0010877055011952704,-0.008699592832449303,0.01287060262398202,-0.0018990151904822086,-0.010174601618804728,0.0041917848248820815,0.0067098226335499675,0.007470051786795863,-0.0011726683407848027
84,-0.002196941469075039,0.009377917335954597,-0.0033459700964141585,0.001012735546042164,0.010264665161569056,0.0027987767789196694,0.0003060611834906435,0.00417012140957015,-0.002798420731257136
85,0.008937820457449383,0.00429362309599581,-0.003979591284800448,-0.003710617551962352,0.0032061026709197162,2.2129695564560123e-05,0.0003375207421178455,-0.004217073110302362,-0.0006112393393727691
86,0.006156154751599195,-0.0020599000280271842,0.008877947874537695,-0.005996228944253567,-0.006536102536196121,-0.008606093560992793,0.0006054506406290975,0.0047708573067061924,0.00034848931199968564
87,-0.004299746249396434,-0.01489889766755589,-0.0030986329877130876,0.009417556456574595,-0.012020542120832468,-0.007126551050606654,0.012331658299008941,0.005550067358307731,0.0017681359952766583
88,-0.0014846780083859119,-0.00481427686431956,0.0026997081714649363,-0.0004166483931192463,0.005138195880463735,0.005735201939192573,-0.004340736373434046,-0.0007420387757068182,-0.00022184094701945792
89,-0.008468798496725286,-0.004497714450848855,0.00949249813741891,-0.008821603139615289,-0.008783734402838628,-0.0025989675066614972,0.004941503347280328,0.0007191438281656574,0.0022522090854780828
90,-0.005502442016353997,-0.0006348738550085289,0.007506733447281145,0.007095385237220945,-0.010019724107672639,-0.0025428217435680077,0.006662828246912288,0.0066710540508499415,-0.0011545174074576437
91,-0.001076701812564797,-0.0010621568781519937,0.0018858444761926689,0.00804516080283519,-0.0016097331390722085,-0.007904463020661459,-0.002396119356181906,0.0045979491285767305,-5.997252512152812e-05
92,-0.013647865259030166,-0.006800786900762055,0.006652798413840354,-0.0037361495758046395,-0.0034468693747829026,0.0017482379063840552,0.0017628599230597025,-0.0024970796225583336,0.0024956068112067476
93,-0.004362002918775802,0.004060734803113074,0.009284636822531219,0.00636923495350598,0.004287135593043122,0.00580799868314272,-0.002461978883014592,-0.0006894628208229149,-0.002787037029090351
94,0.00686407198510108,-0.009925882958198974,0.004074550931627524,2.590499846103942e-05,-0.006523697268730826,0.007262232497436335,0.001295199819313073,-0.004996223368260624,0.0002404804204064216
95,-0.0011519954181253393,0.0023799298376326267,-0.01240798520913414,-0.001870709500829867,0.003343222330646301,-0.0019545976114745947,-0.001389911337774221,0.00045038434297206293,0.0015752078207608964
96,0.0022486996757650046,-0.010028703774138358,0.020068475313518498,0.003999348448841516,-0.006424233733951514,-0.00027392150317705243,0.005046156588979646,-0.0021077125505998065,-0.0015660135581547416
97,0.007603675660136389,0.006659499874341993,-0.003699266071352969,0.003703616341473614,-0.0024508345301313063,0.0008720382268226687,0.005128074706023413,-0.0031958475655102813,-0.0018276195802254401
98,-0.0004510570532125506,0.0011501302406843024,0.005789130284535686,-0.004320317397243282,-0.0019691215000901766,0.000527314070765776,-0.0021467425283135558,0.005971690664192995,-0.0005688783476648992
99,0.013966632643428145,0.006200375027094968,-0.014495616604163562,0.007292524734182296,0.0020746762231764687,-0.0054436816900361295,-0.005834285111621894,0.0068246905688400085,-0.0013231644738625377
100,0.009695741510292377,0.0017586433820491938,-0.0013636945937421409,-0.0073684170036666065,-0.003070275584961202,-0.00206721473621832,0.0043177752927919715,0.002427574569207311,-0.0005412666044690728
101,-0.004176721037626001,-0.002812097450575029,0.010811122415092043,-0.0019388379246832706,-0.009036917577728048,-0.0016243155121521682,0.010289723950573721,-0.0028651136407463924,0.00016914459723064307
102,0.008740804756139054,0.005617511479349831,-0.00767431476219451,-0.0007742908335063504,0.007925142711399047,-0.004591864189854215,-0.007089019626054039,0.004375746614051639,-0.000816214518666307
103,0.007740962405345158,-0.009563921172693824,0.005844865417299772,0.0009796354366066915,-0.0015738224360924403,0.006992233191417279,0.0038981785357807947,-0.0008393338525389457,-0.0016848496906405608
104,0.001216915435271195,0.00261000171466513,0.004432818009020777,0.0014361042656520174,0.0009524875417587458,0.006859174104599256,0.007544876767468386,-0.004946807436287849,-0.0025131963002684573
105,-0.0006450017142616268,-0.0003191291720358448,-0.010547903125202145,0.0020531683724339693,-0.0025707227109527634,-0.001825075990827207,-0.009311648026797925,-0.008170543175165667,0.003917106942851151
106,-0.011302863010278691,-0.0013578797702753671,0.018144286433786756,0.0007075763322712743,-0.002741777192407229,-0.0008199346600599037,8.333999736796305e-05,-0.005211038717681429,0.00031228632340957836
107,0.005533561126022076,0.0031506500041936928,0.004609840421001403,0.004830771007803912,-0.009200709079804354,-0.0021954718069455035,0.005672791567667263,-0.0016811709119707078,-0.001340032790995973
108,-0.002558503953023992,-0.001472800261200575,-0.007184050784802413,0.005569774877199882,0.0036482010012047292,-0.0013108172636318357,-0.0010433442357101275,0.008442583726909076,-0.0005113803883680929
109,0.0024615483440777615,-0.00029447556486073424,-0.005333593469071226,-0.002717818216695295,0.005581405731108945,0.0028625493322771466,-0.005039220769273879,0.007991236724416585,-0.0006889540139974129
110,0.003046184330196197,-0.0014564958261205926,0.002561033007503994,-0.000732771406503875,-0.0014026944996037415,-0.007024575606708713,0.0048826649535462785,0.003226078057381313,-0.0003874278762113577
111,-0.006136650130516865,-0.0059365855245504225,0.0035288979178272,0.003559202264811107,-0.0037678689366732526,0.0069621138601647405,0.011549564685707885,0.00119355194449237,-0.0013690282601578454
112,-0.002974128546836606,0.008399118256518767,-0.00023159983799629722,0.0011609738140285625,-0.00046552945348436996,-0.00807230241971134,-0.00024488244999382224,0.0013052974538015983,0.00014038164795918844
113,-0.007346911272895279,-0.011321906948217445,0.009845587487463248,0.004250716540698108,0.005150337368386364,0.0005909713779806422,-0.004455994639302975,0.0030560571881324728,2.889286221935774e-05
114,0.0025792644866523837,-0.0051548488816011775,-0.002286216232846937,-0.009765985163735842,-0.0019293673748365637,-0.003899606051008037,0.0025899333399268714,-0.009636940239907929,0.003437970764669654
115,-0.005307395470154392,0.0027433627266382783,0.0023842686862443436,0.005042090422773785,-0.006416805327362385,-0.001262755177512276,-0.005495296106172494,-0.0030044395655545704,0.001414621226387464
116,0.002389309152187457,0.0033877293876224076,0.0018418997062733494,0.0028929940042255,0.006192669274237726,-0.0019376683234263348,0.007133762495069805,-0.0053899545911786,-0.002063842638126414
117,-0.010199225668004276,-0.002033915078442827,-0.0001751837474146048,-0.0011812805095459127,0.001846065810682019,0.002036568745540226,-0.01028935869774546,-0.002210185959587022,0.0027758143880647324
118,-0.005536982216958209,0.004340253073657579,-0.003435500964895064,0.005743837587644687,-0.004449340062779965,0.009102986615033832,0.0002736246693353997,-0.006186187957936358,1.841365711226239e-05
119,-0.002799350265681241,0.0013014625812871375,0.013469999498880829,0.0035649613156986232,-0.003263168033097243,0.01148232981935941,0.0014995166044136595,-0.011026982242642588,-0.001778596159777323
120,-0.009877319559892773,4.341503079875481e-05,0.01908293163912209,-0.000385161709289963,-0.01009500024112328,0.0043424773888245454,0.0035124887282048296,-0.011854035425095222,0.0006537755185563772
121,-0.0005312368198166374,-0.0005884745975752832,0.0008146286542910211,0.006113691508089152,0.004512512369649018,0.00025169838630720765,0.001013505683439993,0.009046590061257137,-0.0025791144057052007
122,-0.0004476578107056855,-0.0033112466722800054,-0.008878706951877872,0.005619286607602938,-0.0018901278143513335,-0.004448201119537318,0.004939421634760915,0.004555950842892271,0.0004826601604370112
123,0.004135204448201135,0.0018488173260871486,0.005189122881389898,0.0005411888256505199,0.00787670548109337,-0.00025473305146224,-0.007866259754060636,-0.0025340655966170473,-0.0011169975700352683
124,0.0010838926630977312,0.004204114146182174,-0.013300576585300577,-0.0069574837961177746,0.009276495845875988,-0.0026605826159737936,-0.006183373852577183,-0.007447888711155729,0.0027481753632461452
125,0.006679874935899864,0.0025092716039630493,-0.00026102809579640874,0.0006525704544508577,0.011715655659279676,0.0014874925060553573,-0.007255542115815364,-0.002098832167869636,-0.0016786828475209245
126,0.001953827856641927,-0.00262770593274085,-0.003159733471321928,0.004085750698810372,-0.005314705033397556,-0.002970776726970496,0.005230498846669877,0.001017336373095379,0.0002231884236516594
127,-0.005732843365547319,-0.005585757469130519,0.008906267788244635,-0.00017271732883081373,7.404625191481315e-05,-0.00011106588293237135,-0.010306048233877324,0.003817354500618328,0.0011388454674425715
128,-0.005824997906627601,-0.008284215246366324,0.016913588906898595,-0.001956018572344571,-0.007148301631000667,0.00017087476603139425,0.009969626629569057,-0.008549284679024388,0.0005885909666080632
129,-0.0061341850236763685,0.0069411117043321445,0.019682142163664,-0.009773653112624677,-0.01216185617934099,0.011776367343622866,-0.0050773515478558335,-0.006059812211542778,0.00010090460792770489
130,3.8360921057775926e-05,0.00178566910265077,0.0017688381660248519,-0.006695794971963791,-0.010325152291711468,-0.0033715694042316434,-0.001587597093372633,-0.0031242934915710063,0.002688942382889643
131,-0.0035667500738205777,0.0013559682058201495,0.005359498478935121,-0.006384291906498584,0.0005620035985688606,-0.00499379506034092,0.004165866984105423,0.004177562556356698,-8.450784789077115e-05
132,0.012919059873850851,0.007369107881820257,0.0038001403546994842,0.0032011201499242197,0.006650994768649577,0.004043536491308489,-0.006761754707519899,-0.004130510872773203,-0.003386461742494972
133,-0.0054039543489681156,0.0006305967658355284,-0.004138759391619959,0.010986112039334698,0.0074360539492889476,0.002181502349660684,-0.003626588369528913,0.00659928492400842,-0.0018330309897514113
134,-0.0026327863868058484,-0.001768723434869691,0.003598657473107495,-0.005861434132188441,-0.0015555107095035687,0.0041087667798011965,0.0007723235409908861,-0.0029401135418113387,0.0007848525514099138
135,-0.00021926658500845192,-4.005739905683342e-05,-0.0017242336109253046,-0.0015354687573672597,-0.0035972861755280755,0.00016170258914599295,0.005883716458567159,0.003791333560376555,-0.00034005501002547266
136,0.007071383549876919,0.0014976624167602345,0.003114137629382659,0.007746108094580829,-0.0001797885407553428,-0.0018455026933988303,-0.001663387559752805,-0.008122242480395184,-0.0009522963020373097
137,-0.008222400531381138,0.007106188417352311,-0.0008765120525801381,0.00541098855839056,-0.003971880884153315,-0.0068520588623935275,0.0025336091588720306,0.0028505630509787876,0.0002526878931143038
138,-0.006090350332384991,0.0018937054912517852,0.007056765199113911,0.0036522051915923205,-0.0012771183836928807,-0.0004897070642284516,-0.005623087609116182,0.0010567451325608288,-2.239470313704253e-05
139,0.0022414177492394998,-0.0030036636363471483,0.001052345291438262,-0.0047689776300115045,-0.001284188886089748,0.009016361347071082,-0.004958856225716443,-0.001838241887088212,0.00044297548468802644
140,0.0037892768058642176,-0.003943878053904142,0.0015175896230153782,-0.006877226733572036,-0.0012459716413923648,0.0024522362675796945,0.006478075495323972,0.009470394506652267,-0.0014550620336958732
141,0.004722923075887293,-0.00032064784321703664,0.003558123385280246,0.004435191881794259,0.006876074778541811,-0.004751192674301701,-0.0012205076636815984,0.0023562587540713496,-0.001957027961796828
142,0.0029219360485121188,-0.01011658827196324,0.005581627367046799,0.0035899437394284195,-0.00837333960969231,-0.0070227161640864936,0.000861108401037999,0.0034912564690408703,0.0011333465025844796
143,-0.004549172085156563,0.0001444970675469582,0.0003611811826239818,0.0008265833607479246,-0.001411906021443528,0.004076505141594042,0.007879424270464563,-0.006371713702606403,-0.00011942490172137208
144,-0.005023169026795165,0.0031810317641887227,0.0007101659913436066,0.011153215507012383,-0.0070306366589983965,-0.007560816915714568,0.0070848941011798635,0.0018391912570175728,-0.0005442345024042523
145,-0.0004867501338119162,-0.0052726562364812084,0.001877547895235939,0.002274011955781356,-3.6711360897018035e-05,0.0012399936873250573,0.007513930774278324,-0.0035346320595679593,-0.0004468418152328218
146,-0.0011049265489020675,0.0012886922484564875,0.0031864807051085443,-0.007679277982278309,0.003461924749867515,0.011500939269658814,0.014487405852415631,-7.893273048256927e-05,-0.003132788195480506
147,-0.004972882616252949,0.00479561777747733,0.010628215947943297,-0.0016790459331192482,0.0017075310959267828,-0.002234813077755221,0.0032823005088164566,-0.0035996376632349463,-0.0009909107549751876
148,-0.005393897186785708,0.0023528164216074614,0.002900629010357545,0.006262122253833014,-0.0023406589963565457,0.0021194400425348747,0.00242396072595093,-0.0021805371244988303,-0.0007679843933303426
149,-0.0027394999278585637,0.0013700023454395831,-0.006542609292954742,-0.002437644249377594,0.004002193921925982,-0.008251120066617993,0.002571082389834523,-0.0005162301546053354,0.0015679781292767675
150,0.008576218151109882,0.0035369951477586064,0.013406744847836771,2.4466948297101007e-05,-0.007187888557515872,0.0014019345504311246,0.002990205168847332,0.001018769996485546,-0.002970930781656312
151,0.0010727449599066744,-0.004342919246704054,0.0004128819265972368,0.001883024365049346,-0.006845126236992996,-0.0018896736818133444,0.010182942269934818,0.0002260805235360997,-8.749435993922255e-05
