scenario_id,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,portfolio_loss,regime,jump_flag
14,-0.008080239453162703,0.005622637204182089,0.0036872564184143464,-0.005740595585384828,-0.011446343595139286,-0.01410559894346153,-0.011475065523071851,-0.008022006340913776,0.006194994477317193,normal,0
15,-0.008682769149085112,0.017712316859808938,0.011841683631140533,-0.002779718354428415,-0.011958766425716817,-0.007727104908957099,0.005249011634747171,0.014985322079843858,-0.002329996920919132,normal,0
16,-0.0025564541477925084,-0.00693362046961685,0.008860997120458914,0.014650562646043225,-0.0006838023017684885,-0.002963752354880932,-0.03192887646545355,0.01815991290353201,0.00042437913368477257,normal,0
17,-0.004068127551895172,0.0020564221859352867,0.00502460902185604,-0.008601781153119162,0.0003231850567354077,-0.012270314346256023,0.005706950832171117,0.004488696727042586,0.00091754490344124,normal,0
18,0.00317488809961128,0.005853335378656141,-0.0046044724999472295,-0.013825311338209039,0.03220862642439883,0.001042398722211342,0.02502222166725414,-0.0007500233534910694,-0.006015207887560549,normal,0
19,-0.03154037580186481,-0.0057857124106187865,-0.026296495453775968,-0.06660047835685881,-0.06145711663396797,-0.039864729014255154,-0.036327844920973774,-0.01974875661506731,0.035952688650922826,jump,1
20,-0.010666940701484533,-0.00809922240929406,0.0016778358424897498,-0.008114793012805316,0.0037415668585160707,0.049216902093805165,-0.03278962026367558,0.0044352718564150614,7.487496700418024e-05,normal,0
21,-0.02504073670006022,-0.002934466174721842,-0.016473333223221028,-0.006947413196560145,0.012539407999811918,-0.024210564611527166,-0.024590022498478782,-0.051270881435918625,0.017366001230084485,normal,0
22,-0.002655891446484897,-0.014325877243150096,0.007985061417206875,0.004168445502099821,0.021394832302103477,-0.01326493034800327,-0.012373007786730998,0.028398024358916734,-0.0024158320944947056,normal,0
23,0.017121383531326913,0.010738164247156377,-0.007465479970253932,-0.004158039581607382,-0.0264702879193447,0.002306441086782106,0.0030434621642250505,0.01355018330208119,-0.001083228357545703,normal,0
24,0.0033741194822511497,-0.028245893335181335,-0.0003032674049892295,0.05769053657324867,0.005726372910695349,-0.010308422189941156,-0.0018289496433278626,-0.009054086253174434,-0.002131301267447644,normal,0
25,-0.0008783727054851918,-0.011777594175781435,-0.0003901063025563326,-0.005842420367833665,0.00967283977631963,0.025737162290126504,0.011105065763065691,-0.010463742852160087,-0.0021453539282118893,normal,0
26,-0.06918987528929714,-0.0697000946645399,-0.07256440174219284,-0.06226012470030942,-0.0681809383267822,-0.028817660936118882,-0.072063092790049,-0.06202068376293752,0.06309960902652836,jump,1
27,-0.0145698087736228,0.009319797111776594,-0.0037823934205489743,0.006283087465812065,0.011004192124358303,0.0024535660733552168,-0.02004346771727883,0.0026177564759034106,0.0008396588325306269,normal,0
28,-0.027263994902297195,0.058488474384019114,-0.030378850671577317,0.003778721074975797,0.0003246941732784051,0.016115557226049217,-0.02220046081962535,0.0032866818722390627,-0.00026885279213271704,stress,0
29,0.007551337189578185,0.03254721600985113,-0.007235742810942207,0.005715012998346538,0.015177912549736371,-0.0163418783123386,-0.0020480599935872763,0.008993675207223429,-0.005544934104733446,normal,0
30,0.0733164584838163,-0.009073660529577568,-0.00021653524628431273,0.002748538581634377,0.012017288616051483,0.005485009308761259,0.006901182631797833,-0.019939253931107466,-0.008904878489386486,normal,0
31,-0.01203917044307314,-0.020965407955512015,-0.01828916196219918,0.0035151254538676423,0.010028480463485962,-0.0014690785103856,-0.018813102589789583,0.015503962209492485,0.005316044166764179,normal,0
32,0.004351843370116403,0.011331251762134759,0.05690051023001491,-0.012226549432993075,0.022188739536750123,0.005326998989998654,-0.0008782079538255318,0.005380445804720699,-0.011546879038364617,stress,0
33,-0.01159219941646615,0.002226667832664706,-0.0046478790890853595,-0.017202714620901928,-0.01933325909698968,-0.01170136000309893,-0.022205563882451717,0.007042971205162814,0.00967666713389578,normal,0
34,0.02427694191386143,-0.001751470355612276,-0.0004526386518695564,0.01285264677672866,-0.0227375678161472,-0.0005047532138479855,-0.03744382152119995,-0.03978387987297876,0.008193067842633205,stress,0
35,-0.01952523018482091,0.019706972051617314,-0.014254565052663577,-0.016633705818667067,0.02037812894344906,-0.005780246047906174,0.0018896296385679597,-0.023703341306563038,0.004740294722123304,normal,0
36,0.03136558227469655,-0.004939487477615173,0.013833115144403753,0.04010352676848859,-0.002008184792213898,-0.00806351190521279,-0.0021076073573318707,-0.006172920224721904,-0.007751314053811657,normal,0
37,-0.006632013530169541,-0.0035339778557560704,-0.001336734127650156,-0.0034257407249242908,-0.09671161937480517,0.003373308448383905,0.012846986748191758,-0.01835238642968039,0.014221522105801245,normal,0
38,-0.02448443610355589,0.013016536063379169,0.06632929958771841,-0.01649527907514229,-0.030844908014994135,-0.004351714355318851,-0.020179643313035376,-0.07521217334285946,0.011527789819226052,stress,0
39,-0.03970104182757802,0.05786683322688839,0.04503154527766068,-0.006798172713363124,-0.00620194355930017,0.005855189938125741,-0.0359281586738076,-0.01942136003772726,-8.78614538623295e-05,stress,0
40,-0.00428422561116484,0.007664700367064431,-0.016590975129306115,-0.00817966862006048,0.0015155073312112877,0.026530623783942133,-0.0025278221233236394,0.011914526846731412,-0.0020053333556367733,normal,0
41,-0.004980270201300467,-0.004567065005163942,0.034404694179835785,0.007875032154506596,-0.01843287513332807,-0.008659570621977418,-0.011291387472946772,-0.009259840788996113,0.0018639103611712993,normal,0
42,-0.002184923570600209,-0.0013205774755366407,-0.012316871620716012,-0.007916798233957408,0.04624658494530148,0.01560961039518006,0.01244853592763144,0.0003055388221006412,-0.00635888739867542,normal,0
43,-0.006676348974483252,-0.00261333263580413,0.006335312487797027,-0.007826066753093299,-0.008297995681483232,-0.006702676692034073,-0.001080528666340944,-0.014347316204354,0.005151119139974488,normal,0
44,-0.009929416704435095,-0.0011876620340912402,-0.00026064680663418415,0.0035925955126482967,0.00014526566928396733,-0.03233476827950542,0.0077073377342339626,-0.0007747261466720399,0.004130252631896469,normal,0
45,0.004262170913814169,0.006062542837082632,0.0008404358776826921,0.009756951913744592,0.012311356017271655,-0.003786328906218971,0.005604510879303027,0.004733722100782553,-0.004973170204182795,normal,0
46,-0.014198288934494313,-0.006599178273866371,-0.0031603192651491864,0.0008629913421139287,0.010469477454964522,-0.009203598935687682,-0.0028226079162878767,0.0320467280556012,-0.0009244004408992782,normal,0
47,0.017918552084067,0.016842146903291007,0.006584647157044088,-0.0006404611185376061,0.00721858781513012,-0.009324348911299036,-0.01717981336509828,0.0005140104665542562,-0.002741665128893943,normal,0
48,0.013184034043067776,-0.010892667056720397,0.0012915572684640015,0.004073919858632069,-0.00854158395361241,-0.0014248952055657526,0.00526888034875468,0.013005587880406903,-0.0019956041479283586,normal,0
49,-0.03089886255717437,-0.001989748447341897,-0.003770017468666261,-0.011131392558351659,0.02520081508767243,0.0797760347500124,0.053410756788087835,0.03679209304560953,-0.018423709829981,stress,0
50,-0.04092817596146818,-0.015919685221598374,-0.006450212419015023,0.019894746198881638,0.03156074499205423,-0.0265614108607685,0.016227177961828116,-0.005067299814981524,0.0034055143906334515,stress,0
51,0.0024811824734659003,0.011590780456066405,0.0026630653626117974,0.00505902470004359,-0.0057834983690589065,-0.021687677125944323,-0.0010054428865389445,-0.0011583299950866138,0.0009801119230551368,normal,0
52,-0.014870581007349866,-0.011891960398884903,0.0037789935678061585,0.012172963531665047,-0.00327011442730705,-0.0008381365757725071,-0.01422757964730242,-0.016909762199881197,0.005757022144628342,normal,0
53,-0.014496650003095156,-0.0012730942024307406,-0.015823363139066515,0.0029100613576868283,-0.013129964923473807,-0.006411994333804714,-0.01863031186315765,0.0008099872027024224,0.008255666238079915,normal,0
54,-0.010834769463004035,0.003510379831144101,0.009714359701056262,0.005120486271345232,0.00616945240039671,-0.000751521957422157,-0.003954543688177202,0.00391137873721676,-0.001610652729069459,normal,0
55,-0.013424046579816077,-0.010156702700745819,0.01660595493542807,-0.003268081632397007,-0.006730018477319636,-0.008891028589667404,-0.008297074977338066,-0.004785008073603388,0.004868250761932416,normal,0
56,0.012385703039704852,0.000630839409006746,-0.034333863022363326,0.013509980929752556,-0.007009316912051266,-0.009699071405861143,0.04064972689337838,0.0022962248130430443,-0.0023037779680762306,stress,0
57,0.014880006355339322,6.624735335405735e-05,-0.015130077025682314,0.005373568634422129,0.006972657208241852,0.004096687992900895,-0.006877260038383811,-0.004973911840835201,-0.0005509898299196161,normal,0
58,0.00857643577703481,0.0062516315330815265,-0.005452858635921817,0.004931870504452211,-0.0023743837005137545,0.0009435464104195609,0.0013573793542592113,-0.007744768714852572,-0.0008111065659948968,normal,0
59,0.0009500832241812361,0.001117319330777237,-0.012032287574325621,0.004230320197632417,0.021031793509983392,0.00030661433353253447,-0.031697852845249584,-0.0657952175270048,0.010236153418809148,normal,0
60,-0.04995086989056189,-0.03986719209227571,-0.017592145773732765,-0.012192982412779312,-0.10282668074427125,-0.0036745452096252373,-0.021061719741275145,0.0027104574232967565,0.030556959805153067,stress,0
61,0.011039801815021264,-0.011795841676942915,-0.00734290266302385,0.0028918878303760527,0.00409259909477838,-0.002501595645848765,0.008105199320065409,-0.00243046031644859,-0.0002573359697471231,normal,0
62,0.0007578729500301825,0.0008922629888252387,0.002541527934550659,-0.012158988538623718,-0.008113881964857407,0.00390152206887025,0.0002595412522867612,-0.013713418197537177,0.0032041951883069013,normal,0
63,-0.008284885452849182,0.04669884844233071,0.006232837783975522,-0.024623572113505108,-0.016915215763504243,0.0006298785743650064,-0.02566498664631915,-0.006607935054016619,0.0035668787786903833,stress,0
64,-0.007199642321484732,-0.011647396859930105,0.005845775019133249,0.009147828656494644,0.0068699347993588095,0.011395090984917386,-0.0014127500471624844,0.0005281567118338923,-0.0016908746178950825,normal,0
65,0.0007376380589256052,0.004312675878889682,0.0075192807136139845,0.010783254451735152,0.01422196970483324,0.0060853276462261505,-0.004844965841563094,0.022358535589190737,-0.007646714525231433,normal,0
66,-0.00662365695317237,0.03419258836145985,-0.002942282864538801,-0.0035849895477375483,0.007700417484108409,-0.018461637962528896,-0.017303678592916198,0.005079640982881899,0.00024294988655545677,normal,0
67,0.009010285108747327,-0.03453010711972993,-0.013172279800272968,-0.005757142696767655,0.04321668570719463,0.015011909843094426,0.015564565789522273,0.008908675078490753,-0.004781573988784856,normal,0
68,0.005041733409788257,0.011715318269449895,-0.0027385346445808483,0.002149877887531545,-0.009714519658099802,0.0008332659174035092,-0.012039850520124054,-0.025152483210642996,0.0037381490686593122,normal,0
69,-0.0008990014468872268,-0.007567556129364653,0.09855905473771918,-0.010115000800502616,0.01258069438878109,-0.00746965809088011,-0.07238763188894212,0.0164027708238316,-0.0036379589492193925,stress,0
70,-0.028942569120622423,0.009798700039866014,-0.012316496800588134,-0.017010265106803566,-0.014415399453781558,-0.0008998848184677852,0.006297092646506154,-0.013692058679581062,0.008897610161684045,normal,0
71,-0.007602294499948537,0.0033564430936698837,0.002565805647395459,-0.03647181588340324,0.10892776822157399,-0.0466078061333122,-0.00058091779769593,0.0038575402273386865,-0.003430590359452264,stress,0
72,-0.014083114046442288,0.005918444236360527,-0.02960657132770652,-0.0014506216672904243,-0.01766268066371171,-0.05268378004499905,-0.029608529451335058,-0.08235582042465425,0.027691584173722347,stress,0
73,-0.031133246082921305,0.029833321812939406,0.02973301061394597,0.02881226621588345,0.0020934188387945803,-0.008397987014663643,-0.026157074281595485,-0.01961212372742989,-0.0006464482968691352,stress,0
74,0.003953388205159263,0.061827941073670546,0.00040398173731419395,-0.0015711924635848128,0.005517801901583557,0.014813812327557064,0.0006252154266116383,-0.004745597615288006,-0.01010316882412793,normal,0
75,0.001670815649819035,0.006895253860304881,0.002920841807988434,-0.009255606419737087,0.00766972820859407,-0.020056798161157217,-0.0004858114050824186,-0.013638473263213229,0.0030350062153104416,normal,0
76,0.0028603979936961546,-0.012233170471986918,0.008873394547907544,0.003661128803897666,-0.018509690842022034,-0.0062329768430485575,0.004421913939236061,0.008817292063158918,0.001042713851145146,normal,0
77,0.002656261348845011,-0.03537580507899286,-0.007921543455069084,0.01302076333360968,-0.006771861307177943,0.06219601281282872,0.038380769469262485,0.014463528013072675,-0.010081015642047334,stress,0
78,-0.0077956844416497495,-0.004212939984908019,0.004652507956594493,0.01271738604272061,-0.02396830693912902,-0.0015654428984687135,-0.01201766346651131,-0.00851590781187739,0.005088256442903638,normal,0
79,0.0027120920254697814,0.0047255051754864115,0.0013794691634707273,0.03118999813836802,0.01265846523570525,-0.0023214708083971413,0.009379390028625083,0.0125076088710792,-0.009028882228725915,normal,0
80,0.007877819355454643,0.00800389194473241,0.0015269509509950787,-0.008124790887134033,0.010425000388971095,-0.009363587950364363,0.0076179771327114145,0.0032958703139867812,-0.002657391406169128,normal,0
81,0.005353285528321074,-0.037068231504381086,0.02780596088933676,-0.03994013002515943,-0.001930903739082379,0.0051222967588100896,-0.012088764511196816,-0.024723069589607943,0.009683694524119966,stress,0
82,0.001969108120406018,-0.004148371141972744,0.029641922021699494,-0.001155496901370862,0.004572707848686688,0.001722482078522403,0.007625829660379242,0.022344049789291092,-0.007821528934455167,normal,0
83,0.00808413772403212,-0.004427257125921697,0.0013609455994927336,0.012508273039304206,0.0017571239838713557,0.004090652734322389,-0.0003047109843785525,0.022630668710062404,-0.00571247921009812,normal,0
84,-0.00573137186397878,-0.019152661486547984,0.007585553219580507,0.007597240454842904,0.02725761873157905,-0.0036296997095500326,0.0003736920455343388,-0.0016526664052499424,-0.0015809631232762576,normal,0
85,0.01937529448088566,0.0022481232648090006,0.0009789051160729542,0.027900568671998312,0.020477666799314974,-0.023655488504257666,-0.012666689227638608,-0.029567317902873955,-0.0006363828372888342,stress,0
86,-0.001216932527010358,-0.022448787068355236,-0.034838770949216155,-0.05844180487315983,-0.03943517456650272,-0.020804591930089836,-0.01983525251238157,-0.002499477447707771,0.02494009898430293,jump,1
87,-0.006107726867149702,0.01568427787195365,-0.0061886871793124165,0.0229266726980152,-0.0019606347372526658,-0.004222470718188824,0.0045414029374342335,0.0009027420339022363,-0.0031969470049252138,normal,0
88,-0.0008426171017602347,0.016769529836523297,0.004437255886104184,-0.018964146444147664,0.0012878994724622602,0.017010913901981617,-0.002186935165744128,-0.0026790017763784284,-0.0018541123261301125,normal,0
89,0.009709497465700984,-0.029187866712603962,0.029543629089302564,0.022093416203979525,0.020280962229624194,-0.030226194274511738,-0.004364289415859368,-0.0028122168033991425,-0.0018796172227791316,stress,0
90,-0.005032534840650546,0.011627865577388832,-0.015000980772673832,0.0050240211218995304,-0.0059488938864975405,0.0005264408840901989,-0.007950007885042664,0.009485565225180733,0.0009085655720381609,normal,0
91,-0.0025387035364953987,0.0018914387225462755,-0.0043811090919004085,-0.002814616451352674,0.009552352648063053,0.0003777873495077492,-0.014172113019005549,-0.013256576429312168,0.00316769247599364,normal,0
92,-0.0015703819336302723,-0.0011274071135806097,-0.00025686067618312276,0.008656939302923126,-0.00873979208597672,0.006048735877123677,-0.008299571411980391,-0.03320539674533464,0.004811716848329869,normal,0
93,-0.03669198130586758,-0.046491636192932284,-0.05601605281475504,-0.04752657060150524,-0.06463671749906821,-0.0319895290248556,-0.06233278402037918,-0.04738833909748974,0.04913420131960661,jump,1
94,0.040042718864319524,0.01702795919710699,0.02415727686902206,-0.009369614017306044,0.004417043011105226,0.006152041032633228,0.0025333190828005477,-0.03791441894030822,-0.005880790637421664,normal,0
95,-0.00043523986076678123,0.00018316090040213602,-0.010301066599485884,-0.008504257607455615,0.016465988389924843,-0.010488981808052144,4.4119097185190616e-05,-0.0020904268586496083,0.0018908380433622326,normal,0
96,0.016465933019422174,0.018344841756023644,-0.004863198784045961,0.007728276223858901,0.011196089926154493,-0.0006034431612300523,0.04530761488140149,0.014881674630056846,-0.013557223561455192,normal,0
97,-0.024092422575854512,0.10403923111003786,0.009975445352710412,-0.00245622839278225,0.023711848750348177,-0.019901712450156338,-0.009815014009940068,-0.008109369367634053,-0.009168972302091153,stress,0
98,-0.006917819111343197,-0.029528748357788383,0.12195111222935202,0.0007437246762198261,0.010617255597179305,-0.047069494894756585,-0.0017021757666567106,0.047838945515011576,-0.011991599985902233,stress,0
99,-0.008965114427132959,0.014234251179416194,-0.013986532294915564,-0.029552876936086252,-0.0049478636172361114,0.0022556320115363565,0.007373374433838459,-0.039826523349095186,0.009176956624959383,stress,0
100,-0.11690414819128644,-0.09902562503899308,-0.0764643842507586,-0.051140250727405245,-0.07204151029342429,-0.07345699822529406,-0.07004848572777336,-0.08352683896507403,0.08032603017750115,jump,1
101,-0.006485214570963812,-0.009420358908648462,0.010736880098939883,-0.000653900347306458,-0.0006108073911232982,0.012285424971393146,0.007663915597918163,0.0021158475319380263,-0.0019539733727683985,normal,0
102,-0.026469050650534905,-0.006146062084414505,-0.022489577182940812,-0.009639106362737078,0.020653868479944416,-0.015054709014248005,0.0088353047278194,0.008821732717192833,0.0051859499212398305,normal,0
103,0.0034542793112983874,0.011783357831837139,0.00329192608541012,-0.00047924440069424366,-0.0017547293681522973,0.000167914371932859,-0.0005442712593106084,0.019875844514526626,-0.004474384635855998,normal,0
104,-0.013616272235433841,-0.012545283036274401,-0.00028613451784914357,-0.004696226290119045,-0.0025595631574813543,0.011695246586637262,0.009802145650380532,-0.0047102508128665475,0.002114542226625817,normal,0
105,0.009480424546289421,-0.0038345518742139246,-0.007681082665492224,0.024402598855762094,0.004411173340449316,-0.007457414364047036,0.01115741747648339,0.019418197846547827,-0.006237095395222358,normal,0
106,-0.006291636775659037,0.011757428089085723,0.042052934913983486,-0.023291929944786918,-0.006271585699887073,-0.03951839323245535,0.014507488759633216,0.0058319432040886,0.00015296883574966984,stress,0
107,-0.0016481816688992965,0.0004884487860085919,-0.004747866651817574,0.00418570875714228,0.005845756772010769,0.009270382575676868,-0.008905323060248467,-0.0070684900454294295,0.00032244556694453237,normal,0
108,0.0017319491738322667,0.006257356605058539,-0.006905649316181359,-0.008421697381832275,-0.004902985225690298,-0.0021349931159173564,0.016707643033449543,-0.0032308135877025072,0.00011239872687293076,normal,0
109,-0.0036197294218459387,-0.0028972241510772734,-0.011624688156807568,0.025694257626462057,-0.03612875199458491,-0.0036386753491992906,0.0004521044151993091,-0.0030415034486538225,0.004350526310063429,normal,0
110,0.02788637348137296,0.0039190987138868,-0.0023159580681933953,0.0010688362384335523,0.005748068858240737,-0.027592676245647332,0.03149132494523261,0.0010070117215933254,-0.005151509955614907,normal,0
111,-0.03166486973552944,0.010412198816946683,0.012202816550058431,-0.060808948988594014,0.02024383781607181,0.017917587276874043,-0.004134126384616739,-0.0010048812903710588,0.004604548242395034,stress,0
112,0.0070181581285049255,-0.028432580135665072,0.05163130684229842,-0.004400207617498536,-0.016320377300952607,-0.03054969497608032,-0.03475820503156072,-0.0047319439878042956,0.007567943009844775,stress,0
113,-0.11281528619897875,-0.10639994472520788,-0.09040093598823751,-0.0787204628878368,-0.10297996105740462,-0.08826245262569951,-0.08539808126524756,-0.09969592986362462,0.09558413182652967,jump,1
114,-0.10878247615099076,-0.08419040079298284,-0.09076922476003675,-0.06820889266365754,-0.07750052322307639,-0.08305507840434263,-0.10189855743753433,-0.06727455512672349,0.08520996356991808,jump,1
115,-0.07780224372556187,-0.051659658316132506,-0.0778966565601418,-0.06466848085253468,-0.07032420703666635,-0.01630296938985157,-0.08904241152694067,-0.0784417937242169,0.06576730264150579,jump,1
116,0.006986840489377247,-0.006932932992140651,0.019816707763093626,-0.02537748309964872,0.00021797023842956955,0.006162937805876036,-0.0051542168595782815,0.0067944526246320296,-0.00031428449625510706,normal,0
117,-0.013504401875227062,-0.0009488925318421357,0.004916823778695121,-0.0032946121566707464,-0.003907617238711154,0.013741906947398293,0.02291100923665218,-0.0014903858456008496,-0.002302978789336706,normal,0
118,0.00897534454853335,-0.012950673315328726,0.01297215776448294,0.0017368253318056832,-0.0024772058426461617,0.0216189187380049,-0.010971194850802678,-0.0023905025120345676,-0.002064208732751843,normal,0
119,0.011810770475200768,0.0060263216859186165,0.0068332127601043085,-0.005830394995068392,-0.0032666821926334005,0.005146440766224184,-0.006013113753510972,-3.6797070546963975e-06,-0.001837859379897552,normal,0
120,-0.006958120804514075,0.006715876108567378,-0.013517919516259497,0.014936980554165848,-0.00127628452005954,0.013018459741848065,0.017234936328067246,-0.008615554153057415,-0.0026922967173447516,normal,0
121,-0.014300498718045195,0.019317864072941324,0.02867296776603335,-0.02303284196692954,0.023731319648207464,-0.0007041265950624553,0.04613218122638354,-0.01210248462489193,-0.008464297601079569,stress,0
122,0.021045332675532817,-0.01985739755155477,0.006226258396767548,0.0011813811712794585,-0.0020683687212175693,0.010163254511092977,0.03350901577566946,0.0323739097849776,-0.010321673255318442,normal,0
123,0.0029098578624612874,-0.015072826810644445,0.008487258600978532,-0.02180416475060568,-0.03809948640878864,-0.0012562395960806702,0.01193381854177045,0.01129858043033887,0.005200400266321287,normal,0
124,0.010997443797448958,0.014140280048494616,-0.004601010242096956,-0.0009891601995684648,-0.0048229982581212165,0.004070740555177615,-0.02200131440781489,0.017406454566451617,-0.0017750544824964094,normal,0
125,0.02519113991309867,-0.03350111199938826,0.0012300168549132127,0.009176940145264805,-0.0027072324519806196,0.04618177901246878,-0.0091158327662332,-0.0018842106124245508,-0.004321436011964856,normal,0
126,0.0006102531808898869,-0.0011139085354542283,0.006260251034996303,0.004271412695071006,0.0028330013050097765,-0.023952131259262703,-0.004478077936734659,0.013864751656344217,0.0002130559823925503,normal,0
127,-0.055102060061956865,-0.027932226245724345,-0.05167745170843295,-0.048244248223269864,-0.03202158250504175,-0.04698605771011953,-0.059576001204339424,-0.050765444498266206,0.046538134019643865,jump,1
128,0.024607372211191553,-0.004947573219753172,-0.022877148286008075,-0.00577016626650331,0.002801882410836447,-0.0009333292654748676,0.017625366176336144,-0.006552900774499772,-0.0004941878732656186,normal,0
129,-0.06416151187258626,-0.06027651438459292,-0.08311422432833651,-0.09108097750605651,-0.06360903702569146,-0.07062938460752315,-0.07203591207865398,-0.07419173655948544,0.07238741229536577,jump,1
130,-0.07941931598885843,-0.021255425407813906,-0.030775121310327187,-0.019728571549737683,-0.000725586584089043,-0.014165336103898451,-0.01940787593575155,0.018314694120849004,0.020895317344953406,stress,0
131,-0.012998065191176555,0.025599495682928856,-0.006726720674614966,0.00043931135113095196,-0.0203548510852878,0.007119953511702071,0.010424076196264176,0.011548280825038146,-0.00188143507699811,normal,0
132,0.014142205903059337,0.0026605308359050283,-0.010301989761396974,0.005477399107872672,0.0006346155808060973,0.006558901407642477,0.011921244743778306,-0.010500767840440805,-0.002574017497153267,normal,0
133,0.010248692354367378,0.012651903250827138,0.002111735635975803,-0.0037218209824267834,0.010310441721003365,0.0016207538213163853,0.0008292119963453951,0.004642304181263558,-0.00483665274733403,normal,0
134,-0.014981610964569387,0.013060196859609163,-0.006654477690314515,0.0002650769754842172,0.004932387609579305,0.002600461731827191,-0.020833222688193744,-0.00199303439681249,0.0029505278204237824,normal,0
135,-0.031436841450033025,0.02808300902602433,0.008808490207940662,-0.010007167916041735,-0.0012430129404694028,0.003722310324684223,-0.010765513665392655,-0.05740802006497558,0.008780843309782897,stress,0
136,0.0020919107822549325,-0.006953319294479713,-0.018355170470024912,-0.004311025025956239,-0.007709760166109779,-0.030553635741833358,0.000758602552712722,-0.00860697321669142,0.00920492132251597,normal,0
137,0.009119171709168494,-0.00987131075582741,-0.0017097175151604394,0.02291578317500111,-0.002416384902773857,0.00885559787247878,-0.014059495727665145,0.01072990699397766,-0.0029454438561498987,normal,0
138,0.010290448752824534,0.028499808127167427,-0.008549628274282822,0.014929469408287328,-0.01767478059156001,0.006710007226608235,0.01192463444946035,0.0021308987281662382,-0.0060326072283339105,normal,0
139,-0.018069148228252976,0.0012092384260828375,0.005560429093838429,0.0042735860619724265,0.011301674613655874,0.005369486382847932,0.00013614035992737196,0.004575426244928803,-0.0017946041193750875,normal,0
140,0.006469106184452759,-0.014793923469756535,0.0075982270268124645,-0.013824440810680452,0.016414318334565695,0.005068690750612075,-0.0010274181285390782,-0.0024581938172462477,-0.00043079575877758556,normal,0
141,-0.00973261720150837,-0.00515285771862669,0.0027828381539691414,0.004301321337558858,0.006935206680867461,0.004280690477392182,-0.010581180348856715,0.006152549333227447,0.00012675616074708557,normal,0
142,0.00019408938719617935,0.012242274581323289,0.004004145756776489,0.006665014426056412,-0.03158937276370414,0.006919385256011451,0.0070220893621196516,-0.01743311206492997,0.0014969357573938295,normal,0
143,-0.022281705723107795,0.055962804953036745,0.02665758584596553,-0.011425703427994836,0.005073534172828323,-0.033781859947774294,0.012430063061319281,0.03606865882624243,-0.008587922220064423,stress,0
144,0.015951273869647165,0.003919800861962097,-0.012656947821400354,-0.011511619645092992,-0.003491711093337826,0.002344737519366567,0.026178773036636828,0.029052553025536255,-0.006223357469164717,normal,0
145,0.0007676185147579939,0.009815609637955315,0.004079895621415209,-0.004338214766732067,0.018673587534229565,0.008107670434091432,-0.0047684249984874675,-0.0017704328648042434,-0.003820913639053217,normal,0
146,-6.007367611889211e-05,-0.0071955359201441235,0.012005302116187593,0.00911203187294145,0.004221259074498589,-0.004975971635419485,-0.000642089388371868,-0.005495728656958637,-0.0008711492233268285,normal,0
