scenario_id,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,regime,jump_flag,portfolio_loss
111,0.05908498600081469,-0.0066819673855908505,-0.023197072215435512,0.048168555636643476,-0.011225179551644874,-0.00797699382107595,-0.005347370322041211,0.03668007023785802,stress,0,-0.011188128572440973
112,0.014822093786950472,0.01976643209620736,-0.003766686525107996,0.015156352023461377,0.00901276733251766,-0.00019536636764957895,-0.007074531376717455,-0.0039028319134987474,normal,0,-0.005477278632020386
113,-0.009008738919649813,0.02835139304391533,-0.009789498350021245,0.0036566628987459476,-0.006428885604556572,-0.01841246610618496,-0.003445429398685602,-0.11711424610594542,normal,0,0.016523901067797796
114,0.02717503621643451,0.0023274595773375025,2.2527769490124014e-05,-0.025744741478279612,-0.00343676350958581,0.00193498471582548,0.0072746058180524166,0.00564144465875908,normal,0,-0.0018993192210042112
115,-0.000885667583881313,0.020148635920621265,-0.024356647128122036,0.007985662131648202,-0.0018063620268726687,0.03181562691695081,-0.028291795421080186,0.0021559293482710214,stress,0,-0.0008456727696918862
116,-0.00665490904201688,0.006778444182363345,0.0125205141771645,0.006435047642750965,0.000507644431195001,-0.005011247618485914,-0.009273398070460981,0.005368972092859747,normal,0,-0.0013338834744212227
117,-0.0046415691875346,-0.0009858542282888652,-0.009791459481725802,-0.00020839684714221533,0.0055524854952808305,0.00786956266481194,0.018850382506440635,-0.013796401429279974,normal,0,-0.0003560936865702434
118,-0.015876210769233966,-0.004165971455795699,0.03098964088030131,0.018212048094883717,0.003756142799139491,-0.014078651941839113,-0.006711498728514994,0.010910528224611096,normal,0,-0.0028795033879439797
119,0.035910632476360005,0.0052384214418387445,0.001846760464080918,0.01423011757917951,-0.03461295772019043,-0.001040371850277701,0.010577371169512316,-0.01307211993488321,normal,0,-0.00238473170320252
120,-0.01653793497954253,0.012505590568554773,0.011207031914003665,0.01894358554491644,-0.0031110899299482417,0.04516338970926723,-0.011998187106296833,0.004604325871509099,normal,0,-0.007597088949057951
121,-0.008760865060503,0.0021259515370188734,0.0029618056057865647,0.0043106764647054385,0.003780871654090388,0.0228507206519979,0.00238914658738454,0.002448536842801489,normal,0,-0.004013355535410274
122,0.01160315735708245,-0.0005789102858540698,-0.0009970260309614355,0.012899734306461063,-0.0036785095673448533,-0.002695947965466771,-0.004004444224183313,-0.007648487190420301,normal,0,-0.000612445799914096
123,-0.0524781313018993,-0.010981862385609149,-0.015543211340620432,0.03206761762739334,-0.03234736114191529,-0.033657919781732666,0.014218646857513562,0.023561273503477743,stress,0,0.009395118495424026
124,-0.0014538915884720533,-0.01325581607101382,0.00590701400905223,-0.007956220128553848,0.0060257587700132224,-0.0012764706991282993,0.002872206823144904,-0.00917950189440102,normal,0,0.0022896150974198357
125,0.024378291452880143,-0.010691052092037006,-0.01937881903167533,-0.007206258006736747,0.030138496550599577,-2.6275583647120517e-05,0.013918905884042175,0.019592276416586837,stress,0,-0.006340695698751566
126,0.012587956350586455,0.003201409369686968,-0.03687268672296421,-0.0032925403062091215,-0.008442338518121381,0.00360034011023526,-0.0009830472253041667,0.005106957522258162,normal,0,0.0031367436774790048
127,-0.038176878982485105,-0.05979989289697007,0.010779045609470612,-0.002743609960861884,-0.00388358712961848,-0.02923709409824561,0.015797307055375666,0.0014812553613019618,stress,0,0.013222931880254113
128,-0.004311511753732346,-0.03997679495418514,0.010739398352573655,0.023809550300125912,-0.006999641417629257,0.0031497558790761354,0.00038698218132182313,0.0055167253722388536,normal,0,0.0009606920050262943
129,0.010439185726564664,-0.0031612173953311485,0.0014673120338331695,-0.0013120797581695437,0.008052188609026529,-0.017369806360694323,-0.0019595847682721884,-0.015761469852207742,normal,0,0.002450683970656323
130,-0.041913345009206175,-0.043525317148134325,-0.05420955789636305,-0.05062334021106386,-0.03697744442905602,-0.046656778112442086,-0.03352543761738399,-0.04139312628947081,jump,1,0.043603043339140043
131,-0.0009326131904488476,0.025881436520961004,-0.006117924666712077,-0.0030531311838150835,-0.003220268403460215,0.02285651620036357,0.022615368564870977,0.007090308331493236,normal,0,-0.00813996152165657
132,-0.027544843164319474,0.02692594711620239,-0.03771619456565446,-0.005217732868733757,-0.032052389680723735,-0.02733694264065423,0.015935000112124606,0.013024312757528161,stress,0,0.009247855366778813
133,-0.006199315212287204,0.013903659179195442,-0.029713314288106123,0.0045078312369540964,-0.00608031404135695,-0.005862542493184417,0.002051454339785731,-0.013377225118133624,normal,0,0.005096220799641631
134,0.0064776956027959775,0.0036569493932588357,-0.017735052574213223,0.002438525376314965,0.013086639955255637,-0.012732428732714803,0.0016432728786348802,-0.014591501604116826,normal,0,0.0022194874630980695
135,0.006536437882077118,-0.0007483470845174516,-0.00366659329794442,0.016512342398718582,-0.030713901322892027,-0.006622226668377716,0.04537111633769198,0.002855538225178676,normal,0,-0.003690545808741843
136,-0.0051806755983194374,0.020149708170390638,-0.005818061992120229,-0.006733745819545515,0.018501307935544855,0.009230983532621813,-0.005249328557879429,0.0052011607413406,normal,0,-0.003762668551504162
137,0.0035884441541513394,-0.005466400616445131,0.00333435294669921,-0.027542099032326274,-0.005909306491724015,0.01039517045434913,-0.024100310702014058,-0.022054358783320394,normal,0,0.008469313508828773
138,0.035415955899318396,0.008847429740819942,0.007761597096237123,0.011799107198213652,-0.004426418245973487,0.020433531712848875,0.00841718210386176,-0.020571531553288246,normal,0,-0.008459606744004752
139,-0.046505884674506955,-0.0756748303281291,-0.0829471284013806,-0.05607618008871112,-0.07414572222788715,-0.05605441765617502,-0.0660212737996048,-0.06966169463690036,jump,1,0.06588589147666189
140,0.0049039189649292105,-0.14646615005867755,0.054133353133928065,-0.020378480104686333,0.07911602580629526,0.01849827307857268,0.016433122496440626,0.028836690822162607,stress,0,-0.004384594267370572
141,-0.019992276067664832,0.010834198063459363,-0.018425254186760446,0.00774197105371614,0.005330716490605429,-0.003977512248924489,-0.048946357024790554,0.020924073821174293,stress,0,0.005813805012398137
142,-0.004804488750434496,0.00027338758644051674,-0.04103514131028464,0.026725466523781237,0.03381762432895754,0.0022298345277382433,0.006159475170261126,-0.0689646233778091,stress,0,0.005699808162668699
143,-0.0210673854236311,-0.015371334046699981,0.01374706819546545,-0.0014783670305189866,-0.04003617317908125,0.008019281556711074,0.013589487415725231,0.005281553943180755,normal,0,0.0046644835711061
144,0.011688568148007976,0.00774370854528497,-0.027231016449891492,-0.004096828362060174,0.0010953253417440374,0.009639212209269938,-0.012122774018827075,0.011971108085879471,normal,0,0.00016408706257404365
145,-0.09313076198516664,-0.0062612620488789895,0.018868304505001928,0.004664182994264071,0.008506553247634692,-0.0028920744797652203,0.008627231757273921,0.0014729439752001875,normal,0,0.007518110254304506
146,0.005125785944888902,-0.005297407456942379,0.013007874718562264,0.009256509009750991,-0.004157725069649706,0.002784785603969991,-0.040518921348181525,0.009048940293968681,normal,0,0.0013437697879540972
147,0.016018971872958497,0.03781693561640869,-0.0004667414470667225,-0.023179236074525558,0.0001655895991303155,0.012677218834652204,-0.027267079849123656,-0.005842553235613052,stress,0,-0.0012403881646025896
