pair_id,routing_policy,hops,distance_km,delay_ms,jitter_ms,qae_compute_ms,qaoa_compute_ms,qkd_overhead_ms,end_to_end_ms
34,baseline,4,5201.32773706125,17.337759123537502,0.053645525219816304,9.293993900093968,3.162763078884478,0.0031897196817446947,29.851351347417513
35,risk,9,11893.495508469749,40.834334579079474,0.12571560128078246,10.290681196905942,10.9007580210628,0.0027046791718959586,62.1541940775009
36,baseline,11,13026.04149753885,43.4201383251295,0.048351821225349007,8.417466928353946,5.066108592993459,0.0038656935030867783,56.95593136120534
37,latency,7,9004.913826104683,27.615069066721027,0.05960214719164059,9.740073063703584,4.284383767374836,0.0033869103179623864,41.70251495530905
38,baseline,5,6251.99472308867,20.83998241029557,0.0817542201779314,4.1721102302216755,6.490660676672616,0.0036673180767761294,31.588174855444567
39,risk,4,4294.76550104007,14.745361553570909,0.07770008623355569,10.452899627031353,3.4363318475562132,0.004764048769130437,28.71705716316116
40,risk,10,12416.960031060597,42.631562773308055,0.05069929761009953,9.277446767046618,4.43472647494817,0.00323779630460236,56.39767310921755
41,risk,12,15518.73176335035,53.28097905416954,0.07883702577659443,14.769863807022627,6.995471514045194,0.004993356513903752,75.13014475752786
42,baseline,13,14296.087998696792,47.653626662322644,0.061502763956215574,6.309786768910591,6.327089486677658,0.0025784973953547874,60.35458417926246
43,baseline,14,16370.074888453975,54.566916294846585,0.05847505921586164,5.399393560947455,3.6233565237980163,0.0023953873767758945,63.650536826184684
44,latency,7,6877.0181404338755,21.089522297330554,0.12353414074702321,6.720633915113112,5.224110800027198,0.0021503374603062102,33.159951490678196
45,risk,11,10906.366475521276,37.445191565956385,0.06308053109424094,10.32130924412525,5.31291231302826,0.004598509175482957,53.147092163379625
46,baseline,14,18351.990375273017,61.17330125091005,0.05119255826980475,7.44483736426928,7.437098090367342,0.00263017071500689,76.10905943453149
47,baseline,10,12060.766484821568,40.202554949405226,0.06246969986168167,6.321910238654713,4.984691187654988,0.004993603906112439,51.57661967948272
48,baseline,2,2484.693863339015,8.282312877796716,0.07227625983562457,15.533941675827279,4.2129962826399465,0.0028113217281842905,28.104338417827748
49,latency,8,9854.689672081016,30.221048327715117,0.04460180672214815,4.65290159667402,4.769017202788151,0.004210438137981877,39.691779372037416
50,risk,3,2902.5911222203863,9.96556285295666,0.0767932607040447,7.435973874398732,4.817803198044266,0.0030496171972593097,22.299182803300962
51,latency,5,6404.036393191176,19.63904493911961,0.07338377421228047,6.1423379090943095,8.609501049415108,0.0030022414516925554,34.467269913293
52,baseline,2,2333.46231275909,7.778207709196965,0.04114518407703366,8.076863405752924,7.631488878276168,0.0027633050651934134,23.530468482368285
53,risk,11,13126.229036189494,45.06671969091727,0.05071315990640873,10.796689045557445,4.256527245268287,0.0030822245323313758,60.173731366181734
54,risk,8,8810.351180395519,30.24887238602462,0.04929021071939285,14.547989156349171,7.7456796551023634,0.004780238647649744,52.59661164684319
55,latency,7,7433.098387965054,22.794835056426166,0.06005064610264859,5.525819876527081,7.290872975828059,0.004954168550841299,35.67653272343479
56,latency,5,6076.324670590906,18.634062323145447,0.046074891564262234,14.026862498783467,4.863648548211685,0.003158083428337357,37.5738063451332
57,risk,10,12012.655867013753,41.24345181008055,0.025613244726812423,6.556839530023811,4.130427129645538,0.0031000646071290207,51.95943177908384
58,latency,6,7532.728497993119,23.100367393845566,0.05162085220865691,6.417948842163639,4.061711830753757,0.004250033896446114,33.63589895286807
59,risk,5,5332.381834175672,18.307844297336473,0.06098870852660784,11.329683535071394,5.099217491455655,0.004416374915242043,34.802150407305376
60,risk,4,5410.169541584979,18.574915426108426,0.05365705457734017,9.728591113662366,2.4451281457271397,0.0026741640254928202,30.80496590410076
61,baseline,9,11302.071747635082,37.67357249211694,0.11245932996402684,7.02204539877888,5.724654657412526,0.0030891356689528348,50.53582101394132
62,latency,15,20361.92018451867,62.44322189919058,0.11126064131503886,9.167697177553789,3.2351110206154026,0.0024087571596379917,74.95969949583446
63,risk,12,14020.20156477855,48.13602537240635,0.06261036889555764,7.440098239536057,2.4258108575048927,0.003836561863278513,58.068381400206135
64,baseline,6,7041.56580082433,23.47188600274777,0.028334842791110548,7.176409736507822,5.000358081654235,0.004342112872618826,35.68133077657356
65,latency,10,11398.974101798038,34.95685391218065,0.06279650105960709,11.593343605081827,13.810266966800157,0.0028089940837666433,60.426069979206005
66,latency,4,5075.5985121003405,15.565168770441044,0.058229140416029224,6.498576913912943,7.788685076609539,0.0025783116078996874,29.913238212987455
67,risk,12,17227.180009866872,59.14665136720959,0.06015745140451454,10.3644896224896,7.542155696436352,0.002981875995534469,77.11643601353559
68,baseline,12,17184.031314833243,57.28010438277747,0.0627093043120823,10.711002902406168,6.791672742621816,0.004227556862528471,74.84971688898007
69,latency,14,18172.71687210917,55.72966507446812,0.03660548118162015,12.657547352203586,3.705904908247049,0.004001023434435165,72.13372383953482
70,risk,15,19220.136210813893,65.98913432379436,0.05688354947452244,9.167219252752693,2.9538375990358605,0.003161724545079202,78.17023644960251
71,latency,11,11521.807355203522,35.33354255595747,0.043589542908418585,8.175677494437148,2.822323385303183,0.0030189369573754617,46.3781519155636
72,latency,8,10221.30040718141,31.34532124868966,0.06427197318951906,4.850758304878766,7.268838441699817,0.003608044042362524,43.53279801250012
73,latency,6,6526.353516931502,20.014150785256607,0.09983959118760695,10.212222216809103,4.845572340010586,0.003217258691555932,35.17500219195546
74,baseline,10,12373.153972496511,41.24384657498837,0.08357901887478816,8.293266271539249,6.298579038252176,0.0027481136259922367,55.922019017280576
75,risk,13,16706.324462266042,57.35838065378008,0.04016165905368615,9.713838844716648,3.542115667878064,0.004862309068866878,70.65935913449735
76,baseline,15,16315.399878280245,54.38466626093415,0.033594361800514054,8.23844924354847,4.518368742064354,0.0039017963753647166,67.17898040472285
77,baseline,4,4526.566786742818,15.088555955809396,0.06657846617444205,9.80285848679568,3.8861837922359994,0.003201910650363349,28.84737861166588
78,latency,6,8474.955195805422,25.98986260046996,0.11019510949160365,13.581207979328735,5.953214692790131,0.003011783107431093,45.637492165187865
79,baseline,4,5468.720144913045,18.22906714971015,0.0739257318259562,8.806582970454816,3.732170533275226,0.002233414507983297,30.843979799774132
80,baseline,2,2519.392882300802,8.397976274336006,0.033574071881225076,11.569766644086616,3.8119438832522157,0.0031539676542026176,23.816414841210268
81,baseline,5,7124.395626892297,23.74798542297432,0.049781612777343505,9.315911514101083,3.736089510939989,0.0032270829861927126,36.852995143778934
82,risk,8,9610.301555711105,32.99536867460812,0.06229422519716906,6.346637485501825,3.4906491091350556,0.003590822771297493,42.898540317213474
83,risk,13,15398.858676717648,52.86941479006393,0.09255152645492079,13.559917264739346,7.374995276681075,0.003637480213982637,73.90051633815325
84,latency,3,3512.3489851660297,10.771203554509158,0.06876293708089823,14.685740111966512,3.5398034394816738,0.0030054722523340065,29.068515515290574
85,latency,11,15740.388904589101,48.27052597407325,0.026827656971474913,8.697331643482306,6.414712706987565,0.0029727243764954784,63.4123707058911
86,baseline,3,4087.2172211945867,13.624057403981956,0.04866615641027647,6.293122666536316,4.3534152304911125,0.0031796015454363456,24.322441058965097
87,risk,5,6420.702463463013,22.044411791223016,0.08374708109742648,9.123066673357492,2.8994845384629673,0.002760106806002862,34.153470190946905
88,latency,5,6528.308131878756,20.02014493776152,0.07620910179326226,5.160271897780218,8.670798079906538,0.005,33.932424017241544
89,latency,10,12315.933972037057,37.768864180913646,0.08273320072451569,10.444226480247124,5.350167399107828,0.003409932540964793,53.649401193534075
90,latency,8,10094.753444275904,30.957243895779442,0.05066783376237897,4.666378197458012,6.284436941689735,0.0036551138125526226,41.96238198250212
91,risk,14,18519.007925666527,63.58192721145507,0.08801362948425284,8.740777617256358,3.6779654584750454,0.0035775827809919896,76.09226149945171
92,baseline,14,16492.142885539106,54.97380961846368,0.05956012586400637,8.519438326196381,7.347289774645816,0.0034298800292906304,70.90352772519917
93,baseline,6,7965.803771304195,26.55267923768065,0.061647442075245855,10.316651363840373,5.661968085640034,0.0034808547623853352,42.59642698399869
94,risk,10,10321.031398082923,35.435541133418035,0.060665338533045406,10.599995014122628,6.31137405837696,0.0037531394358006945,52.411328683886474
95,risk,9,11436.806410014238,39.266368674382214,0.06893457801141496,9.998657738478915,8.874304760295818,0.003929028475251048,58.2121947796436
96,latency,7,8793.073174133457,26.965424400675936,0.07636164825697306,5.4626440828524725,12.80860225279419,0.003627732155150673,45.316660116734724
97,latency,7,6509.680020868605,19.963018730663723,0.03493414666525986,5.280341853000965,3.6632968333657194,0.003024298546886149,28.944615862242557
98,latency,6,6663.98297000691,20.436214441354526,0.044262402912473214,7.58245912401909,4.154918033404339,0.0041210300937658,32.22197503178419
99,latency,10,11082.892478923764,33.98753693536621,0.04544204515181201,8.903550739945475,9.6082689426013,0.004008499924450563,52.54880716298924
100,baseline,2,2050.3273367856837,6.834424455952279,0.10430562141127456,12.591802890337885,6.768028618014211,0.0035135456225181667,26.302075131338167
101,latency,15,19546.998485042906,59.94412868746491,0.09875838941438429,7.96479635929416,5.787459200308954,0.002711060167895453,73.79785369665031
102,baseline,12,14620.28466073728,48.7342822024576,0.06148671386316653,9.061083205795926,4.498663620956314,0.003718917524908046,62.35923466059791
103,latency,5,6203.078875072692,19.022775216889592,0.05820433829448995,8.050125917401951,3.584367095213616,0.005,30.72047256779965
104,baseline,15,18293.640905414482,60.97880301804827,0.03241314652630967,11.129899541482237,3.9343796251124514,0.0034966822186154327,76.07899201338788
105,latency,13,15675.737535171578,48.072261774526176,0.08469557245602745,5.997837480675219,5.370536123759282,0.004465244934652068,59.529796196351356
106,risk,15,18794.93155057077,64.52926499029299,0.023916493335466155,10.466707741343292,3.818313788345514,0.002670405212526145,78.84087341852978
107,latency,7,8982.46704181065,27.54623226155266,0.023139070188093306,9.986848393216771,8.03492332787382,0.0025981149438248884,45.59374116777517
108,latency,10,10617.537945408723,32.560449699253425,0.07103336026560693,9.791114643757341,7.8935588791205555,0.003669417996010562,50.319826000392936
109,latency,5,5147.698879027975,15.786276562352455,0.05405495274230737,9.732857547206986,4.644154875506562,0.004135673319635915,30.221479611127947
110,latency,9,10333.460303760707,31.68927826486617,0.0950727312692289,7.702185339516667,7.002283888151829,0.0033704024743805294,46.49219062627828
111,risk,4,4816.16148602815,16.535487768696644,0.05863724657400078,18.60257558844868,3.6605756496552804,0.005,38.8622762533746
112,latency,4,5312.415626739017,16.291407921999653,0.04735160833558113,11.414221760026734,9.159992685251227,0.002555523004091297,36.91552949861729
113,latency,9,11942.025598709926,36.622211836043775,0.08168155167313028,10.042255552333014,3.773276679157759,0.00255570457423188,50.521981323781915
114,risk,2,2247.9828627038587,7.718074495283249,0.0763530672477147,8.330411559678943,5.884236837879599,0.0023839272378435874,22.011459887327348
115,baseline,8,9081.417891190073,30.271392970633574,0.07854021797007228,10.479769004885044,3.334629342707822,0.003999345015468517,44.16833088121198
116,risk,12,14096.502537887955,48.39799204674865,0.04410090318245303,7.747745193470264,3.3890075582110972,0.005,59.58384570161247
117,latency,6,7424.958564685777,22.769872931703052,0.03441476209350139,13.301372817342953,3.0549865939158347,0.0035803341053155476,39.164227439160655
118,latency,12,14402.66233769016,44.16816450224983,0.0794638321786245,10.448934688979735,4.89919232241518,0.0037294767828337065,59.59948482260621
119,risk,11,13762.608559823879,47.25162272206198,0.06615801292467312,10.866939657567292,2.866082374591158,0.003807845729686763,61.0546106128748
120,risk,9,10293.14940585468,35.33981296010107,0.059208700966224964,9.915819325639074,7.466684849662853,0.003486739938128799,52.78501257630735
121,latency,12,15111.896673405241,46.34314979844274,0.04179742917441591,16.276693584260595,4.94621532825231,0.004413194084959176,67.61226933421501
122,baseline,6,7437.584248302664,24.79194749434221,0.03165117940660136,13.612076571376614,5.789657742284899,0.0031928511141921857,44.22852583852452
123,risk,15,16158.976333902252,55.47915207973107,0.060814540222944254,11.27607157646477,4.306221483867286,0.005,71.12725968028607
124,baseline,13,15908.144095856063,53.02714698618688,0.16244830035436306,9.956609201320125,4.108281843637499,0.004778704012697538,67.25926503551156
125,latency,6,7032.4623729996,21.566217943865443,0.07756749435896775,8.591978112101504,2.981706688513709,0.004315256077185976,33.22178549491681
126,baseline,10,10683.283709237412,35.61094569745804,0.08924227903530156,9.801320724750475,4.1267995931604196,0.005,49.633308294404245
127,latency,5,5586.69842596698,17.132541839632072,0.10058372529004805,10.920865006029791,6.241408812835156,0.0022433426076766613,34.39764272639474
128,latency,13,16622.47580294681,50.975592462370216,0.06961393960149267,11.652166624235818,3.2288291107641243,0.0048103922042270035,65.93101252917587
129,latency,3,3690.161907416806,11.316496516078205,0.047963045856675345,14.124539063565837,2.185242377823321,0.0034305422651478923,27.677671545589188
130,latency,2,2412.5515156475017,7.398491314652339,0.05790633951899173,8.577498473302096,4.66422460159148,0.002734952850097741,20.700855681915
131,baseline,7,7495.311593994224,24.984371979980743,0.06843233851652529,18.102526979639745,3.7334254987331983,0.0030096071778703995,46.891766404048084
132,baseline,14,18093.99722407615,60.31332408025383,0.08128106869238293,8.8613601061736,3.9640997367788615,0.003138654529132275,73.2232036464278
133,risk,7,9508.228760041626,32.64491874280958,0.08168054762415972,6.369981528165354,4.237466740741453,0.004659094076006173,43.33870665341655
134,latency,3,3502.079578937763,10.739710708742475,0.0490337910982295,10.1403484177432,2.819955965757323,0.0029436055140778863,23.751992488855304
135,risk,3,3794.889862545304,13.029121861405544,0.06667582272869439,7.366539172555372,8.377741128380714,0.00257158604578692,28.84264957111611
136,latency,13,16370.980210073676,50.20433931089261,0.07699016149074464,5.257773373039531,5.342156183782769,0.0037425157520561284,60.88500154495771
137,risk,3,3707.8560365825533,12.7303057256001,0.05853094169894808,11.176526989783355,7.132194976231179,0.004713046355475943,31.10227167966906
138,baseline,7,9203.298902450893,30.67766300816964,0.08494601323487459,11.083208121257146,11.140631419029614,0.003184181875714171,52.98963274356699
139,baseline,12,15087.75090624555,50.2925030208185,0.1174562499937947,11.856188441628218,8.269322033557573,0.0037981283810708992,70.53926787437916
140,baseline,11,13624.024165749956,45.41341388583319,0.06038446935950828,24.18154787407412,11.289723876077124,0.0030463828436428377,80.94811648818758
141,latency,11,13929.250337814821,42.71636770263212,0.0657771626949539,12.66622679637766,3.4017509404413357,0.002643085434530743,58.85276568758061
142,risk,7,9231.656141769015,31.695352753406958,0.05626841725542878,8.102653689473515,3.9306858997719534,0.0034557605172364438,43.78841652042509
143,baseline,5,6107.413981597184,20.35804660532395,0.04502178399090889,9.229002329423485,5.3184540943619325,0.0036882725729887635,34.95421308567326
144,baseline,10,13248.917443271166,44.16305814423722,0.05026621163760403,4.315807143457512,9.209347673557902,0.004904479950019771,57.74338365284026
145,baseline,9,12388.249468626476,41.294164895421595,0.05420679314830162,6.068686421731959,4.809094241842535,0.0025029085234210447,52.228655260667814
146,baseline,13,14515.172099575582,48.383906998585275,0.037953465278913,7.319097717112805,7.27653779314792,0.004519196760836692,63.02201517088575
147,baseline,14,13578.596981782564,45.26198993927522,0.0880196222361679,14.21892721893441,5.464480718236838,0.004374848402219066,65.03779234708486
148,risk,12,15461.229923889874,53.0835560720219,0.04593722583091611,11.79294452392758,5.261580652282829,0.003015461778546891,70.18703393584177
149,risk,5,6580.307621529197,22.59238950058357,0.0704068789583183,7.9604989445770435,3.8499835664154527,0.0023568953972129196,34.4756357859316
150,baseline,6,6502.571318441178,21.675237728137258,0.034225813158243024,8.380411790601324,4.077599025065524,0.005,34.172474356962354
151,latency,2,2255.120063908553,6.915701529319563,0.09238223823148867,9.125201196759917,6.107317738621325,0.004265294730238909,22.24486799766253
152,baseline,2,2507.8222923442754,8.359407641147584,0.056409434718653506,14.29572055646763,8.047287178777047,0.00422029248246504,30.76304510359338
153,latency,11,12854.208593215437,39.41957301919401,0.05017479661993361,5.292068457738758,4.089576050243005,0.005,48.85639232379571
154,latency,15,19473.65403838943,59.7192057177276,0.07844693208576928,9.20704728704013,4.312594238911801,0.0023377422182004172,73.3196319179835
155,latency,11,12842.346545843868,39.38319607392119,0.03131862602350642,15.249925797664346,3.4941627244899696,0.002921139855597498,58.161524361954605
156,baseline,12,14581.105174949193,48.60368391649731,0.08695567120491032,4.4151756379605915,6.022619934567901,0.002323823813976451,59.13075898404469
157,latency,4,4378.894143864807,13.428608707852074,0.048320061993710584,9.963280344470235,2.9004722425047635,0.003296931050543953,26.343978287871323
158,baseline,4,5089.578847522419,16.965262825074728,0.07366489929965248,7.393942233690886,6.302506022590431,0.0031597924990358307,30.738535773154737
159,risk,13,17785.44801840237,61.06337152984814,0.09501797294195764,7.58897767609636,2.6469579622445476,0.003323091741013578,71.39764823287202
160,risk,13,16340.018771654135,56.10073111601253,0.059102179755120936,12.452285355906476,6.578528442280875,0.0031370728944087626,75.19378416684941
161,latency,11,13653.018510386175,41.86925676518427,0.04206546405839588,10.204332970799515,4.571355128428868,0.002685067007630579,56.68969539547868
162,latency,12,13202.928482223759,40.48898067881953,0.04352163524407113,8.149534675573944,8.894967331722393,0.003541955737151041,57.580546277097085
163,baseline,8,11278.284237150707,37.59428079050235,0.07418106643933381,6.252365886357467,4.980990125803927,0.0030069981112578396,48.904824867214344
164,latency,13,13890.531668585973,42.59763045033032,0.0797311369653919,8.731949857699007,5.348251996051381,0.0027624305205125386,56.760325871566614
165,baseline,13,17738.783232578182,59.129277441927265,0.03620717653382005,10.574241590324062,3.498477135898138,0.003924315966130363,73.24212766064942
166,risk,13,15012.266948839118,51.54211652434764,0.037714701932124124,6.782198856447606,5.604259034874757,0.0022382942243500373,63.96852741182648
167,latency,3,4031.3446736183914,12.362790332429736,0.03431676396889457,11.965949229774738,4.209175128019836,0.0026835471138803744,28.574915001307083
168,risk,2,2062.260606294799,7.080428081612143,0.07347800104520494,5.793102607954365,4.872144786902278,0.0023149366999798745,17.82146841421397
169,latency,9,9338.149608261407,28.636992132001648,0.03449011012212473,11.591129093848798,2.9872661981911954,0.0038035621074002522,43.253681096271166
170,risk,12,12896.669871800528,44.278566559848485,0.04364447818206927,3.554927008654956,4.5381376036915135,0.0026546750701202547,52.417930325447145
171,baseline,11,13629.49851372987,45.431661712432906,0.03574106790640493,10.513062847246717,5.4826934143329344,0.004978106432225962,61.46813714835119
172,risk,12,13605.93128574454,46.71369741438959,0.0330993155303543,5.300286143458999,3.5973432605230706,0.002860065250321248,55.64728619915234
173,risk,6,6152.526100567593,21.123672945282074,0.07143792431383252,4.705680957941874,6.753725598391009,0.002532762295802584,32.65705018822459
174,risk,12,15727.478010567867,53.99767450294968,0.16979583447537525,4.392935061846995,5.4522766250384835,0.004025839498066222,64.01670786380859
175,baseline,3,3993.244023967578,13.310813413225262,0.07709764922407657,12.894554484587376,4.887886352335986,0.00345490854808107,31.173806807920784
176,risk,14,19728.96989301616,67.73612996602215,0.05718522925310154,6.665931574583409,4.687123268882861,0.0023855936591436248,79.14875563240066
177,baseline,13,17570.674130811054,58.56891376937018,0.08447182127856509,6.1487811722657195,4.1723781722802435,0.0035784100249002058,68.9781233452196
178,latency,11,12259.809113650797,37.59674794852911,0.05839208616935286,7.178425214406946,3.9695657246741574,0.0030219873492643556,48.806152961128824
179,latency,7,7852.528543914868,24.081087534672264,0.09615393424456403,21.071937155523532,3.635654891268642,0.00334072688471374,48.88817424259372
180,latency,6,8104.2753367318655,24.85311103264439,0.030987561129581963,10.739316076563506,3.3534742015474426,0.0029786012308875356,38.9798674731158
181,baseline,4,4509.605525778055,15.032018419260183,0.060813599691177334,13.312025334854086,6.875236399608166,0.0029849508017114243,35.28307870421532
182,latency,5,6035.82124342309,18.509851813164143,0.04632253762265925,15.618773709629847,4.643950135078507,0.005,38.823898195495154
183,latency,10,11265.933579871053,34.54886297827123,0.09456328951662879,9.58083380280532,4.2962825059088985,0.004323557387480235,48.52486613388955
184,latency,6,6398.342336603949,19.621583165585445,0.1091603687574561,8.886685413510762,2.6892151066765195,0.002752111003827753,31.309396165534015
185,baseline,3,3215.9319450707726,10.719773150235909,0.08329840792160684,7.078092880874326,6.376570404426059,0.003985118620502739,24.261719962078402
186,latency,15,19361.167561726146,59.37424718929351,0.05324580014975391,10.238435575216194,3.353042575353776,0.004604997206572281,73.0235761372198
187,latency,13,16284.456766250576,49.9390007498351,0.038676247324964,6.932500501691118,5.899123920401601,0.00408548396599351,62.81338690321878
188,baseline,13,14151.44013091828,47.17146710306093,0.07864782403854705,14.902676964348624,4.3988705245086805,0.0028748648893578907,66.55453728084613
189,baseline,5,5781.981019099635,19.27327006366545,0.08493276793839988,11.256746024333705,4.0154510866857205,0.004407511211148057,34.634807453834426
190,baseline,13,15140.956837132911,50.469856123776374,0.0550049848847405,12.75743093642057,4.895081497033785,0.002954425251717433,68.18032796736718
191,latency,10,10540.474159956113,32.32412075719874,0.05379828397144381,6.792570644468108,5.977094471967999,0.0031100260909063095,45.150694183697205
192,risk,4,4672.680938161526,16.04287122102124,0.06680940785672497,5.009820298813456,5.947514390312727,0.002766240355185645,27.06978155835933
193,baseline,10,10581.104799785773,35.27034933261925,0.023116870977028036,5.894499609090937,5.316975231212923,0.005,46.509941043900135
194,latency,3,3814.805317575726,11.698736307232226,0.06604703719909995,13.534181521081322,4.28610390091446,0.002905650899190038,29.587974417326297
195,risk,4,4478.115160635552,15.374862051515395,0.041418197299510955,11.505176514067252,3.544437558919891,0.0031370557697004025,30.46903137757175
196,baseline,12,15938.838820943085,53.12946273647695,0.11487948977778789,8.047203726964172,5.163800775281557,0.0030543622575838238,66.45840109075804
197,latency,7,9928.25395799565,30.446645471186663,0.07130667383759536,13.410214407362476,4.533603700742207,0.0026757042186748457,48.464445957347614
198,latency,7,7377.838728206392,22.625372099832937,0.06982971513570244,13.126089436426817,3.64739118645791,0.00489628762798958,39.47357872548136
199,baseline,15,17023.676438264014,56.74558812754671,0.0741608318807421,9.64144915933617,6.886792476559943,0.0025579998947923483,73.35054859521836
200,risk,13,16119.060570176343,55.34210795760544,0.10609099624010354,10.587679928540421,5.379100087169142,0.0031837960406816625,71.4181627655958
201,baseline,2,2410.128940589616,8.03376313529872,0.056556781983039,7.389112173652925,3.9614560950917945,0.0027166204016064563,19.443604806428084
202,latency,2,2736.110750630693,8.39073963526746,0.030401191066604764,4.716360054286712,4.991197981694009,0.0025995017992214314,18.131298364114006
203,risk,13,12113.119168219686,41.58837581088759,0.09039873597810533,11.943069731101687,5.867333461416113,0.002835188653503366,59.492012928037
204,latency,10,11041.023699489477,33.859139345101056,0.03682046625307392,7.969195589630555,4.282967667659988,0.0033135831489101383,46.15143665179359
205,latency,11,13661.561309742721,41.895454683211014,0.045037569598758626,5.939531667397968,3.6817487886763263,0.003462121690331275,51.5652348305744
206,baseline,12,15338.384778011954,51.12794926003984,0.04720579369446392,4.254016099573175,4.7229012729493185,0.00339714288020201,60.155469569137
207,latency,2,2282.142531873053,6.998570431077362,0.054218761031870774,9.531096829143703,5.621396703107728,0.0020948459904764844,22.20737757035114
208,risk,10,10810.18582642362,37.114971337387765,0.06456960722405382,9.868586001968659,4.708571878758682,0.00389479488625028,51.76059362022541
209,latency,11,13500.399041605484,41.40122372759015,0.08191095963844255,9.0500681053474,6.447378670000854,0.001984528370961925,56.982565990947805
210,baseline,3,3850.600646596001,12.835335488653337,0.06761960833074739,11.018045875689403,3.8641551432517645,0.0032103888811892737,27.788366504806444
